pais,trimestre,anio,producto,cantidad
Colombia,2,2020,Garrafón,3.6265783685880004
Colombia,2,2020,Otros,2.135670721481999
Colombia,2,2020,Total,54.289061917566016
Colombia,1,2020,Refrescos,50.17471287870704
Colombia,1,2020,Agua,6.390667654641999
Colombia,1,2020,Garrafón,5.051536878943
Colombia,1,2020,Otros,3.8124807980919995
Colombia,1,2020,Total,65.42939821038404
Colombia,4,2019,Refrescos,58.91912114897302
Colombia,4,2019,Agua,6.509144289832999
Colombia,4,2019,Garrafón,4.809577981666999
Colombia,4,2019,Otros,3.792628956120002
Colombia,4,2019,Total,74.03047237659302
Colombia,3,2019,Refrescos,53.38567915898798
Colombia,3,2019,Agua,6.609555485124002
Colombia,3,2019,Garrafón,5.0313760466640005
Colombia,3,2019,Otros,3.8568283485109993
Colombia,3,2019,Total,68.88343903928698
Colombia,2,2019,Refrescos,48.55563467342879
Colombia,2,2019,Agua,5.814212904232104
Colombia,2,2019,Garrafón,4.595503007464363
Colombia,2,2019,Otros,3.187969436760506
Colombia,2,2019,Total,62.15332002188576
Colombia,1,2019,Refrescos,45.72111498080592
Colombia,1,2019,Agua,6.295785508216001
Colombia,1,2019,Garrafón,4.737662542737998
Colombia,1,2019,Otros,3.6319394910130076
Colombia,1,2019,Total,60.38650252277293
Colombia,4,2018,Refrescos,56.63297498647668
Colombia,4,2018,Agua,7.233844715427528
Colombia,4,2018,Garrafón,4.778942154854071
Colombia,4,2018,Otros,4.846628862514878
Colombia,4,2018,Total,73.49239071927316
Colombia,3,2018,Refrescos,53.301445924375
Colombia,3,2018,Agua,8.020868071588994
Colombia,3,2018,Garrafón,3.706144863264003
Colombia,3,2018,Otros,4.434213801907999
Colombia,3,2018,Total,69.462672661136
Colombia,2,2018,Refrescos,47.31218032401009
Colombia,2,2018,Agua,7.887335605660009
Colombia,2,2018,Garrafón,2.7357295575200022
Colombia,2,2018,Otros,3.865989942729969
Colombia,2,2018,Total,61.80123542992007
Colombia,1,2018,Refrescos,50.38596776421997
Colombia,1,2018,Agua,8.795720323510054
Colombia,1,2018,Garrafón,3.1307963773700207
Colombia,1,2018,Otros,4.369883921909934
Colombia,1,2018,Total,66.68236838700997
Colombia,4,2017,Refrescos,54.47175353013999
Colombia,4,2017,Agua,7.154922875510059
Colombia,4,2017,Garrafón,4.74267439103
Colombia,4,2017,Otros,4.914713953459886
Colombia,4,2017,Total,71.28406475013993
Brasil,2,2024,Refrescos,223.97417193000007
Brasil,2,2024,Agua,18.871163563999996
Brasil,2,2024,Garrafón,2.410156766
Brasil,2,2024,Otros,24.170181255
Brasil,2,2024,Total,269.4256735150001
Brasil,1,2024,Refrescos,240.14358379299995
Brasil,1,2024,Agua,20.768508612999998
Brasil,1,2024,Garrafón,2.738925361
Brasil,1,2024,Otros,24.550593003
Brasil,1,2024,Total,288.20161076999995
Brasil,4,2023,Refrescos,266.4
Brasil,4,2023,Agua,22.4
Brasil,4,2023,Garrafón,3.2
Brasil,4,2023,Otros,26
Brasil,4,2023,Total,318
Brasil,3,2023,Refrescos,214.12776990700013
Brasil,3,2023,Agua,18.202282034999996
Brasil,3,2023,Garrafón,2.375236301
Brasil,3,2023,Otros,21.175071097
Brasil,3,2023,Total,255.88035934000013
